Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	KX406939	Yes	4	1752	H1N1	01/19/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/01/2016	
HA	MH083677	Yes	4	1752	H1N1	01/09/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/01/2018	
HA	MT167080	No	4	1752	H1N1	01/01/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/01/2020	
HA	KC881701	No	4	1701	H1N1	01/14/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/02/2011	
HA	KF648254	No	4	1701	H1N1	01/04/2013	IRD:Human	USA	Maryland	12-13	A/Maryland/02/2013	
HA	KT274315	No	4	1701	H1N1	01/03/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/02/2014	
HA	KX406947	Yes	4	1752	H1N1	01/20/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/02/2016	
HA	CY215258	Yes	4	1752	H1N1	01/04/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/02/2017	
HA	CY216889	Yes	4	1752	H1N1	01/04/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/02/2017	
HA	MH083685	Yes	4	1752	H1N1	01/10/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/02/2018	
HA	MT167052	No	4	1752	H1N1	01/02/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/02/2020	
HA	GQ475956	No	4	1698	H1N1	02/09/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/03/2009(H1N1)	
HA	KC780646	No	4	1701	H1N1	01/13/2010	IRD:Human	USA	Maryland	09-10	A/Maryland/03/2010	
HA	KC881898	Yes	4	1701	H1N1	01/10/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/03/2011	
HA	KC891480	No	4	1701	H1N1	01/28/2012	IRD:Human	USA	Maryland	11-12	A/Maryland/03/2012	
HA	KX406955	Yes	4	1752	H1N1	01/26/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/03/2016	
HA	MK676564	Yes	4	1752	H1N1	01/04/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/03/2019	
HA	MT167087	No	4	1752	H1N1	01/03/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/03/2020	
HA	EU566970	No	4	1698	H1N1	12/26/2007	IRD:Human	USA	Maryland	07-08	A/Maryland/04/2007	
HA	FJ686973	No	4	1698	H1N1	10/27/2008	IRD:Human	USA	Maryland	08-09	A/Maryland/04/2008	
HA	GQ475959	No	4	1698	H1N1	02/09/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/04/2009(H1N1)	
HA	KC780586	No	4	1701	H1N1	02/08/2010	IRD:Human	USA	Maryland	09-10	A/Maryland/04/2010	
HA	KC882339	Yes	4	1701	H1N1	02/02/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/04/2011	
HA	KC882018	Yes	4	1701	H1N1	02/02/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/04/2011	
HA	KX406963	Yes	4	1752	H1N1	02/01/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/04/2016	
HA	MK676333	No	4	1752	H1N1	01/14/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/04/2019	
HA	MT167841	Yes	4	1751	H1N1	01/03/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/04/2020	
HA	FJ686975	No	4	1698	H1N1	12/10/2008	IRD:Human	USA	Maryland	08-09	A/Maryland/05/2008	
HA	GQ160565	Yes	4	1701	H1N1	04/29/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/05/2009(H1N1)	
HA	KC781118	No	4	1701	H1N1	03/31/2010	IRD:Human	USA	Maryland	09-10	A/Maryland/05/2010	
HA	KC882349	Yes	4	1701	H1N1	01/24/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/05/2011	
HA	MH125512	No	4	1752	H1N1	01/17/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/05/2018	
HA	MK772854	No	4	1752	H1N1	01/20/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/05/2019	
HA	MT167849	Yes	4	1752	H1N1	01/05/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/05/2020	
HA	KC781380	No	4	1701	H1N1	04/23/2010	IRD:Human	USA	Maryland	09-10	A/Maryland/06/2010	
HA	KC882336	Yes	4	1701	H1N1	02/22/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/06/2011	
HA	KT274452	No	4	1701	H1N1	01/18/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/06/2014	
HA	KX408803	Yes	4	1752	H1N1	02/24/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/06/2016	
HA	CY217097	Yes	4	1752	H1N1	01/16/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/06/2017	
HA	MT244631	Yes	4	1752	H1N1	01/10/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/06/2020	
HA	GQ475730	No	4	1698	H1N1	12/29/2008	IRD:Human	USA	Maryland	08-09	A/Maryland/07/2008	
HA	KC882334	Yes	4	1701	H1N1	02/25/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/07/2011	
HA	KX407963	Yes	4	1753	H1N1	02/10/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/07/2016	
HA	KX407971	Yes	4	1752	H1N1	02/10/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/07/2016	
HA	MK772868	No	4	1752	H1N1	01/21/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/07/2019	
HA	KC882395	Yes	4	1701	H1N1	03/02/2011	IRD:Human	USA	Maryland	10-11	A/Maryland/08/2011	
HA	KM409286	No	4	1701	H1N1	10/07/2013	IRD:Human	USA	Maryland	13-14	A/Maryland/08/2013	
HA	KM409391	No	4	1701	H1N1	02/21/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/08/2014	
HA	KX914972	Yes	4	1752	H1N1	02/15/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/08/2016	
HA	CY225430	Yes	4	1752	H1N1	2017	IRD:Human	USA	Maryland	-N/A-	A/Maryland/08/2017	
HA	MH125986	Yes	4	1752	H1N1	01/29/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/08/2018	
HA	MT244640	Yes	4	1752	H1N1	01/13/2020	IRD:Human	USA	Maryland	19-20	A/Maryland/08/2020	
HA	KM409394	No	4	1701	H1N1	03/08/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/09/2014	
HA	KX407979	Yes	4	1752	H1N1	02/15/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/09/2016	
HA	CY223333	Yes	4	1752	H1N1	01/31/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/09/2017	
HA	CY223341	Yes	4	1752	H1N1	01/31/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/09/2017	
HA	MK773181	Yes	4	1752	H1N1	02/05/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/09/2019	
HA	KC891063	No	4	1701	H1N1	02/14/2012	IRD:Human	USA	Maryland	11-12	A/Maryland/10/2012	
HA	KX410619	Yes	4	1752	H1N1	02/16/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/10/2016	
HA	MH183685	Yes	4	1752	H1N1	01/28/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/10/2018	
HA	MH540441	Yes	4	1752	H1N1	12/26/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/100/2017	
HA	MH446708	Yes	4	1752	H1N1	12/26/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/100/2017	
HA	KT274296	No	4	1701	H1N1	03/31/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/11/2014	
HA	CY039909	Yes	4	1738	H1N1	1991	IRD:Human	USA	Maryland	-N/A-	A/Maryland/12/1991(H1N1)	
HA	KC891582	No	4	1701	H1N1	03/08/2012	IRD:Human	USA	Maryland	11-12	A/Maryland/12/2012	
HA	KT274424	No	4	1701	H1N1	04/22/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/12/2014	
HA	KX410627	Yes	4	1752	H1N1	02/24/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/12/2016	
HA	MH305863	Yes	4	1752	H1N1	02/03/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/12/2018	
HA	MN003986	Yes	4	1752	H1N1	02/07/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/12/2019	
HA	KC891219	No	4	1701	H1N1	04/01/2012	IRD:Human	USA	Maryland	11-12	A/Maryland/13/2012	
HA	KX411347	Yes	4	1752	H1N1	03/01/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/13/2016	
HA	MN003994	Yes	4	1752	H1N1	02/08/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/13/2019	
HA	KX411355	Yes	4	1752	H1N1	03/10/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/14/2016	
HA	MN004002	Yes	4	1752	H1N1	02/14/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/14/2019	
HA	KC781764	No	4	1701	H1N1	08/05/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/15/2009	
HA	MN003468	No	4	1752	H1N1	03/11/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/15/2019	
HA	KC891390	No	4	1701	H1N1	05/15/2012	IRD:Human	USA	Maryland	11-12	A/Maryland/16/2012	
HA	KU509719	Yes	4	1701	H1N1	08/20/2015	IRD:Human	USA	Maryland	-N/A-	A/Maryland/16/2015	
HA	KX004146	Yes	4	1752	H1N1	08/20/2015	IRD:Human	USA	Maryland	-N/A-	A/Maryland/16/2015	
HA	KX919332	Yes	4	1752	H1N1	04/29/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/16/2016	
HA	MN004008	Yes	4	1752	H1N1	03/15/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/16/2019	
HA	KM409322	No	4	1701	H1N1	11/29/2013	IRD:Human	USA	Maryland	13-14	A/Maryland/17/2013	
HA	KX919340	Yes	4	1752	H1N1	04/30/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/17/2016	
HA	MN004017	Yes	4	1752	H1N1	03/17/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/17/2019	
HA	KX919460	Yes	4	1752	H1N1	03/16/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/18/2016	
HA	MH446716	Yes	4	1752	H1N1	01/27/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/18/2018	
HA	KX919468	Yes	4	1752	H1N1	03/22/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/19/2016	
HA	CY020181	Yes	4	1741	H1N1	1980	IRD:Human	USA	Maryland	-N/A-	A/Maryland/2/1980	
HA	KU589354	Yes	4	1752	H1N1	11/25/2015	IRD:Human	USA	Maryland	15-16	A/Maryland/20/2015	
HA	KC891212	No	4	1701	H1N1	07/12/2012	IRD:Human	USA	Maryland	-N/A-	A/Maryland/21/2012	
HA	KX004249	Yes	4	1752	H1N1	12/12/2015	IRD:Human	USA	Maryland	15-16	A/Maryland/21/2015	
HA	MH446725	Yes	4	1752	H1N1	02/05/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/21/2018	
HA	KX004445	Yes	4	1752	H1N1	12/16/2015	IRD:Human	USA	Maryland	15-16	A/Maryland/22/2015	
HA	CY211098	Yes	4	1752	H1N1	11/19/2016	IRD:Human	USA	Maryland	16-17	A/Maryland/22/2016	
HA	CY225678	Yes	4	1752	H1N1	02/25/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/22/2017	
HA	MH360007	Yes	4	1752	H1N1	01/11/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/22/2018	
HA	KX004453	Yes	4	1752	H1N1	12/18/2015	IRD:Human	USA	Maryland	15-16	A/Maryland/23/2015	
HA	MH359789	No	4	1752	H1N1	01/29/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/23/2018	
HA	KX004461	Yes	4	1752	H1N1	12/27/2015	IRD:Human	USA	Maryland	15-16	A/Maryland/24/2015	
HA	CY231281	Yes	4	1752	H1N1	03/03/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/24/2017	
HA	CY233864	Yes	4	1752	H1N1	03/03/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/24/2017	
HA	MH360014	Yes	4	1752	H1N1	02/02/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/24/2018	
HA	MN160992	Yes	4	1752	H1N1	04/14/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/24/2019	
HA	MH360024	Yes	4	1752	H1N1	02/04/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/25/2018	
HA	MH359779	No	4	1752	H1N1	02/12/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/26/2018	
HA	MN229759	No	4	1752	H1N1	04/20/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/26/2019	
HA	KC781569	No	4	1701	H1N1	08/17/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/27/2009	
HA	CY229029	Yes	4	1751	H1N1	03/09/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/27/2017	
HA	CY229021	Yes	4	1751	H1N1	03/09/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/27/2017	
HA	MH359800	No	4	1752	H1N1	02/12/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/27/2018	
HA	KC781949	No	4	1701	H1N1	09/03/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/28/2009	
HA	CY213378	Yes	4	1752	H1N1	12/05/2016	IRD:Human	USA	Maryland	16-17	A/Maryland/28/2016	
HA	CY239505	Yes	4	1752	H1N1	12/05/2016	IRD:Human	USA	Maryland	16-17	A/Maryland/28/2016	
HA	MH360030	Yes	4	1754	H1N1	02/12/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/28/2018	
HA	KC780761	No	4	1701	H1N1	10/02/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/29/2009	
HA	CY213386	Yes	4	1752	H1N1	12/06/2016	IRD:Human	USA	Maryland	16-17	A/Maryland/29/2016	
HA	MH360038	Yes	4	1752	H1N1	02/16/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/29/2018	
HA	MN371785	Yes	4	1752	H1N1	06/24/2019	IRD:Human	USA	Maryland	-N/A-	A/Maryland/29/2019	
HA	KC781079	No	4	1701	H1N1	10/27/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/30/2009	
HA	MH360046	Yes	4	1752	H1N1	02/22/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/30/2018	
HA	KC780794	Yes	4	1701	H1N1	11/09/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/31/2009	
HA	KF648028	No	4	1701	H1N1	09/24/2012	IRD:Human	USA	Maryland	-N/A-	A/Maryland/31/2012	
HA	CY233904	Yes	4	1752	H1N1	03/30/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/31/2017	
HA	CY236114	Yes	4	1752	H1N1	03/30/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/31/2017	
HA	MH360055	Yes	4	1752	H1N1	03/04/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/31/2018	
HA	KC781650	No	4	1701	H1N1	06/13/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/32/2009	
HA	CY215186	Yes	4	1752	H1N1	12/20/2016	IRD:Human	USA	Maryland	16-17	A/Maryland/32/2016	
HA	MH446732	Yes	4	1752	H1N1	03/12/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/32/2018	
HA	KC782050	No	4	1701	H1N1	07/14/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/33/2009	
HA	MH446740	Yes	4	1752	H1N1	03/12/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/33/2018	
HA	KC780391	No	4	1701	H1N1	12/13/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/36/2009	
HA	CY187271	No	4	1701	H1N1	01/06/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/3603/2014	
HA	KC780530	No	4	1701	H1N1	12/25/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/37/2009	
HA	KF647941	No	4	1701	H1N1	11/08/2012	IRD:Human	USA	Maryland	12-13	A/Maryland/37/2012	
HA	MH540575	Yes	4	1752	H1N1	03/05/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/37/2018	
HA	MT035065	Yes	4	1752	H1N1	11/07/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/37/2019	
HA	MN948001	Yes	4	1752	H1N1	11/07/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/37/2019	
HA	CY187706	No	4	1701	H1N1	01/31/2014	IRD:Human	USA	Maryland	13-14	A/Maryland/3788/2014	
HA	KC781382	No	4	1701	H1N1	11/09/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/38/2009	
HA	CY236275	Yes	4	1752	H1N1	05/12/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/38/2017	
HA	MH540503	No	4	1752	H1N1	04/10/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/39/2018	
HA	MN948259	Yes	4	1752	H1N1	11/11/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/39/2019	
HA	MT035073	Yes	4	1752	H1N1	11/11/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/39/2019	
HA	MH600287	Yes	4	1752	H1N1	03/25/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/41/2018	
HA	MT058354	Yes	4	1752	H1N1	11/29/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/42/2019	
HA	MN976640	Yes	4	1752	H1N1	11/29/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/42/2019	
HA	MH600292	Yes	4	1752	H1N1	03/28/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/43/2018	
HA	MT058359	Yes	4	1752	H1N1	12/01/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/43/2019	
HA	MN976648	Yes	4	1752	H1N1	12/01/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/43/2019	
HA	MH726740	Yes	4	1753	H1N1	04/29/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/44/2018	
HA	MK077216	Yes	4	1752	H1N1	08/29/2018	IRD:Human	USA	Maryland	-N/A-	A/Maryland/45/2018	
HA	MT035081	Yes	4	1752	H1N1	12/08/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/45/2019	
HA	MT105955	Yes	4	1752	H1N1	12/08/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/45/2019	
HA	MK364539	Yes	4	1752	H1N1	10/07/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/46/2018	
HA	MK364055	Yes	4	1752	H1N1	10/07/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/46/2018	
HA	MT035089	Yes	4	1752	H1N1	12/11/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/46/2019	
HA	MT105963	Yes	4	1752	H1N1	12/11/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/46/2019	
HA	MK364731	No	4	1752	H1N1	10/09/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/47/2018	
HA	MT167122	No	4	1752	H1N1	12/28/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/48/2019	
HA	MK557241	Yes	4	1752	H1N1	11/01/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/49/2018	
HA	MK399068	Yes	4	1752	H1N1	11/01/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/49/2018	
HA	MT167857	Yes	4	1752	H1N1	12/29/2019	IRD:Human	USA	Maryland	19-20	A/Maryland/49/2019	
HA	MK399092	Yes	4	1752	H1N1	11/04/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/50/2018	
HA	MK557249	Yes	4	1752	H1N1	11/04/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/50/2018	
HA	CY208248	No	4	1701	H1N1	02/18/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5015/2016	
HA	CY208301	No	4	1701	H1N1	02/22/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5068/2016	
HA	MK475228	Yes	4	1752	H1N1	11/18/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/51/2018	
HA	CY208361	No	4	1701	H1N1	02/29/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5128/2016	
HA	CY208362	No	4	1701	H1N1	03/04/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5129/2016	
HA	CY208363	No	4	1701	H1N1	03/04/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5130/2016	
HA	CY208364	No	4	1701	H1N1	03/04/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5131/2016	
HA	CY208365	No	4	1701	H1N1	03/04/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5132/2016	
HA	MK475126	Yes	4	1752	H1N1	11/18/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/52/2018	
HA	CY209781	No	4	1701	H1N1	03/07/2016	IRD:Human	USA	Maryland	15-16	A/Maryland/5296/2016	
HA	MK475175	Yes	4	1752	H1N1	11/25/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/55/2018	
HA	MK475064	Yes	4	1752	H1N1	11/26/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/56/2018	
HA	MK475080	Yes	4	1752	H1N1	11/27/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/57/2018	
HA	MK556815	No	4	1752	H1N1	11/28/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/58/2018	
HA	MK557254	Yes	4	1752	H1N1	12/05/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/60/2018	
HA	CY244230	No	4	1701	H1N1	03/02/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/6118/2017	
HA	CY244231	No	4	1701	H1N1	03/03/2017	IRD:Human	USA	Maryland	16-17	A/Maryland/6119/2017	
HA	MK631218	Yes	4	1752	H1N1	12/22/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/62/2018	
HA	MK631226	Yes	4	1752	H1N1	12/30/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/64/2018	
HA	MK676572	Yes	4	1752	H1N1	12/23/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/65/2018	
HA	MH885213	No	4	1701	H1N1	01/23/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/6799/2018	
HA	MK381490	Yes	4	1701	H1N1	02/08/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/6958/2018	
HA	MK382018	Yes	4	1701	H1N1	01/22/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/7030/2018	
HA	MK502720	Yes	4	1701	H1N1	01/03/2018	IRD:Human	USA	Maryland	17-18	A/Maryland/7417/2018	
HA	MK380027	No	4	1701	H1N1	10/19/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/7526/2018	
HA	MK380028	Yes	4	1701	H1N1	10/22/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/7527/2018	
HA	MK635593	No	4	1701	H1N1	12/28/2018	IRD:Human	USA	Maryland	18-19	A/Maryland/7702/2018	
HA	MK743458	Yes	4	1701	H1N1	01/15/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8004/2019	
HA	MK743466	Yes	4	1701	H1N1	01/15/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8005/2019	
HA	MK762980	No	4	1701	H1N1	01/24/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8147/2019	
HA	MK785448	No	4	1701	H1N1	01/30/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8267/2019	
HA	MK785449	No	4	1701	H1N1	01/30/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8268/2019	
HA	CY261687	Yes	4	1752	H1N1	10/20/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/85/2017	
HA	CY258548	Yes	4	1752	H1N1	10/20/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/85/2017	
HA	MK912774	Yes	4	1701	H1N1	02/11/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8771/2019	
HA	MK912782	Yes	4	1701	H1N1	02/17/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8772/2019	
HA	CY261813	Yes	4	1752	H1N1	11/02/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/88/2017	
HA	MG978683	Yes	4	1752	H1N1	11/02/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/88/2017	
HA	MK927224	No	4	1701	H1N1	02/13/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8961/2019	
HA	MK927225	No	4	1701	H1N1	02/08/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8962/2019	
HA	MK927226	No	4	1701	H1N1	02/08/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/8963/2019	
HA	MN169140	No	4	1701	H1N1	03/07/2019	IRD:Human	USA	Maryland	18-19	A/Maryland/9071/2019	
HA	CY265229	Yes	4	1752	H1N1	11/30/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/94/2017	
HA	MH083696	Yes	4	1752	H1N1	11/30/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/94/2017	
HA	CY265237	Yes	4	1752	H1N1	11/30/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/95/2017	
HA	MH083704	Yes	4	1752	H1N1	11/30/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/95/2017	
HA	MH083262	No	4	1752	H1N1	12/26/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/96/2017	
HA	MH083709	Yes	4	1752	H1N1	12/27/2017	IRD:Human	USA	Maryland	17-18	A/Maryland/98/2017	
HA	CY092912	Yes	4	1734	H1N1	10/25/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/NHRC0001/2009	
HA	CY092920	Yes	4	1734	H1N1	10/15/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/NHRC0002/2009	
HA	CY092928	Yes	4	1734	H1N1	10/16/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/NHRC0003/2009	
HA	CY092936	Yes	4	1734	H1N1	10/23/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/NHRC0004/2009	
HA	EU567000	No	4	1698	H1N1	01/07/2008	IRD:Human	USA	Massachusetts	07-08	A/Massachusetts/01/2008	
HA	KC780315	No	4	1701	H1N1	02/01/2010	IRD:Human	USA	Massachusetts	09-10	A/Massachusetts/01/2010	
HA	KF648105	No	4	1701	H1N1	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Massachusetts/01/2013	
HA	KX004643	Yes	4	1751	H1N1	01/11/2016	IRD:Human	USA	Massachusetts	15-16	A/Massachusetts/01/2016	
HA	MK631234	Yes	4	1752	H1N1	01/07/2019	IRD:Human	USA	Massachusetts	18-19	A/Massachusetts/01/2019	
HA	KC781911	No	4	1701	H1N1	03/02/2010	IRD:Human	USA	Massachusetts	09-10	A/Massachusetts/02/2010	
HA	KF648106	No	4	1701	H1N1	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Massachusetts/02/2013	
HA	KX406299	Yes	4	1752	H1N1	01/24/2016	IRD:Human	USA	Massachusetts	15-16	A/Massachusetts/02/2016	
HA	MK631242	Yes	4	1752	H1N1	01/10/2019	IRD:Human	USA	Massachusetts	18-19	A/Massachusetts/02/2019	
HA	MT244649	Yes	4	1754	H1N1	01/14/2020	IRD:Human	USA	Massachusetts	19-20	A/Massachusetts/02/2020	
HA	KC781236	No	4	1701	H1N1	09/02/2010	IRD:Human	USA	Massachusetts	-N/A-	A/Massachusetts/03/2010	
HA	KT274428	No	4	1701	H1N1	02/10/2014	IRD:Human	USA	Massachusetts	13-14	A/Massachusetts/03/2014	
