"","Var1","Freq","site"
"4943","2021-05-19",388,"1176"
"4944","2021-05-20",328,"1176"
"4945","2021-05-21",255,"1176"
"4946","2021-05-22",119,"1176"
"4947","2021-05-23",104,"1176"
"4948","2021-05-24",338,"1176"
"4949","2021-05-25",323,"1176"
"4950","2021-05-26",219,"1176"
"4951","2021-05-27",232,"1176"
"4952","2021-05-28",120,"1176"
"4953","2021-05-29",57,"1176"
"4954","2021-05-30",43,"1176"
"4955","2021-05-31",31,"1176"
"4956","2021-06-01",51,"1176"
"4957","2021-06-02",16,"1176"
"4958","2021-06-03",12,"1176"
"4959","2021-06-04",27,"1176"
"4960","2021-06-05",1,"1176"
"4961","2021-06-06",4,"1176"
"4962","2021-06-07",8,"1176"
"4963","2021-06-08",1,"1176"
"4964","1972-12-27",1,"5"
"4965","1978-06-28",1,"5"
"4966","1985-02-09",1,"5"
"4967","1987-06-22",1,"5"
"4968","1996-09-13",1,"5"
"4969","2016-04-16",1,"5"
"4970","2020",732,"5"
"4971","2020-01-20",1,"5"
"4972","2020-01-29",4,"5"
"4973","2020-02",2,"5"
"4974","2020-02-01",1,"5"
"4975","2020-02-02",1,"5"
"4976","2020-02-05",2,"5"
"4977","2020-02-07",1,"5"
"4978","2020-02-08",1,"5"
"4979","2020-02-09",1,"5"
"4980","2020-02-10",2,"5"
"4981","2020-02-11",1,"5"
"4982","2020-02-14",1,"5"
"4983","2020-02-16",2,"5"
"4984","2020-02-18",1,"5"
"4985","2020-02-19",1,"5"
"4986","2020-02-20",4,"5"
"4987","2020-02-22",1,"5"
"4988","2020-02-24",4,"5"
"4989","2020-02-26",1,"5"
"4990","2020-02-27",2,"5"
"4991","2020-02-28",7,"5"
"4992","2020-02-29",2,"5"
"4993","2020-03",20,"5"
"4994","2020-03-01",2,"5"
"4995","2020-03-02",5,"5"
"4996","2020-03-03",2,"5"
"4997","2020-03-04",3,"5"
"4998","2020-03-05",5,"5"
"4999","2020-03-06",3,"5"
"5000","2020-03-07",4,"5"
"5001","2020-03-08",2,"5"
"5002","2020-03-09",7,"5"
"5003","2020-03-10",8,"5"
"5004","2020-03-11",9,"5"
"5005","2020-03-12",12,"5"
"5006","2020-03-13",16,"5"
"5007","2020-03-14",11,"5"
"5008","2020-03-15",19,"5"
"5009","2020-03-16",24,"5"
"5010","2020-03-17",15,"5"
"5011","2020-03-18",25,"5"
"5012","2020-03-19",19,"5"
"5013","2020-03-20",26,"5"
"5014","2020-03-21",23,"5"
"5015","2020-03-22",30,"5"
"5016","2020-03-23",31,"5"
"5017","2020-03-24",27,"5"
"5018","2020-03-25",24,"5"
"5019","2020-03-26",30,"5"
"5020","2020-03-27",33,"5"
"5021","2020-03-28",23,"5"
"5022","2020-03-29",31,"5"
"5023","2020-03-30",49,"5"
"5024","2020-03-31",40,"5"
"5025","2020-04",45,"5"
"5026","2020-04-01",45,"5"
"5027","2020-04-02",22,"5"
"5028","2020-04-03",31,"5"
"5029","2020-04-04",29,"5"
"5030","2020-04-05",26,"5"
"5031","2020-04-06",48,"5"
"5032","2020-04-07",37,"5"
"5033","2020-04-08",29,"5"
"5034","2020-04-09",26,"5"
"5035","2020-04-10",26,"5"
"5036","2020-04-11",27,"5"
"5037","2020-04-12",33,"5"
"5038","2020-04-13",42,"5"
"5039","2020-04-14",34,"5"
"5040","2020-04-15",38,"5"
"5041","2020-04-16",48,"5"
"5042","2020-04-17",38,"5"
"5043","2020-04-18",25,"5"
"5044","2020-04-19",20,"5"
"5045","2020-04-20",43,"5"
"5046","2020-04-21",31,"5"
"5047","2020-04-22",28,"5"
"5048","2020-04-23",32,"5"
"5049","2020-04-24",26,"5"
"5050","2020-04-25",17,"5"
"5051","2020-04-26",13,"5"
"5052","2020-04-27",47,"5"
"5053","2020-04-28",47,"5"
"5054","2020-04-29",51,"5"
"5055","2020-04-30",40,"5"
"5056","2020-05",26,"5"
"5057","2020-05-01",33,"5"
"5058","2020-05-02",18,"5"
"5059","2020-05-03",18,"5"
"5060","2020-05-04",29,"5"
"5061","2020-05-05",32,"5"
"5062","2020-05-06",59,"5"
"5063","2020-05-07",30,"5"
"5064","2020-05-08",23,"5"
"5065","2020-05-09",17,"5"
"5066","2020-05-10",18,"5"
"5067","2020-05-11",38,"5"
"5068","2020-05-12",20,"5"
"5069","2020-05-13",23,"5"
"5070","2020-05-14",20,"5"
"5071","2020-05-15",66,"5"
"5072","2020-05-16",19,"5"
"5073","2020-05-17",30,"5"
"5074","2020-05-18",32,"5"
"5075","2020-05-19",47,"5"
"5076","2020-05-20",27,"5"
"5077","2020-05-21",28,"5"
"5078","2020-05-22",20,"5"
"5079","2020-05-23",14,"5"
"5080","2020-05-24",16,"5"
"5081","2020-05-25",18,"5"
"5082","2020-05-26",28,"5"
"5083","2020-05-27",21,"5"
"5084","2020-05-28",23,"5"
"5085","2020-05-29",22,"5"
"5086","2020-05-30",15,"5"
"5087","2020-05-31",14,"5"
"5088","2020-06",20,"5"
"5089","2020-06-01",34,"5"
"5090","2020-06-02",29,"5"
"5091","2020-06-03",23,"5"
"5092","2020-06-04",11,"5"
"5093","2020-06-05",24,"5"
"5094","2020-06-06",11,"5"
"5095","2020-06-07",28,"5"
"5096","2020-06-08",49,"5"
"5097","2020-06-09",33,"5"
"5098","2020-06-10",36,"5"
"5099","2020-06-11",51,"5"
"5100","2020-06-12",53,"5"
"5101","2020-06-13",33,"5"
"5102","2020-06-14",74,"5"
"5103","2020-06-15",58,"5"
"5104","2020-06-16",55,"5"
"5105","2020-06-17",47,"5"
"5106","2020-06-18",54,"5"
"5107","2020-06-19",62,"5"
"5108","2020-06-20",41,"5"
"5109","2020-06-21",71,"5"
"5110","2020-06-22",81,"5"
"5111","2020-06-23",44,"5"
"5112","2020-06-24",135,"5"
"5113","2020-06-25",38,"5"
"5114","2020-06-26",30,"5"
"5115","2020-06-27",19,"5"
"5116","2020-06-28",15,"5"
"5117","2020-06-29",36,"5"
"5118","2020-06-30",39,"5"
"5119","2020-07",31,"5"
"5120","2020-07-01",29,"5"
"5121","2020-07-02",42,"5"
"5122","2020-07-03",22,"5"
"5123","2020-07-04",19,"5"
"5124","2020-07-05",22,"5"
"5125","2020-07-06",36,"5"
"5126","2020-07-07",29,"5"
"5127","2020-07-08",37,"5"
"5128","2020-07-09",28,"5"
"5129","2020-07-10",26,"5"
"5130","2020-07-11",25,"5"
"5131","2020-07-12",14,"5"
"5132","2020-07-13",26,"5"
"5133","2020-07-14",21,"5"
"5134","2020-07-15",33,"5"
"5135","2020-07-16",22,"5"
"5136","2020-07-17",21,"5"
"5137","2020-07-18",27,"5"
"5138","2020-07-19",19,"5"
"5139","2020-07-20",35,"5"
"5140","2020-07-21",41,"5"
"5141","2020-07-22",45,"5"
"5142","2020-07-23",19,"5"
"5143","2020-07-24",24,"5"
"5144","2020-07-25",12,"5"
"5145","2020-07-26",5,"5"
"5146","2020-07-27",41,"5"
"5147","2020-07-28",38,"5"
"5148","2020-07-29",30,"5"
"5149","2020-07-30",32,"5"
"5150","2020-07-31",49,"5"
"5151","2020-08",31,"5"
"5152","2020-08-01",26,"5"
"5153","2020-08-02",21,"5"
"5154","2020-08-03",36,"5"
"5155","2020-08-04",38,"5"
"5156","2020-08-05",39,"5"
"5157","2020-08-06",78,"5"
"5158","2020-08-07",79,"5"
"5159","2020-08-08",41,"5"
"5160","2020-08-09",30,"5"
"5161","2020-08-10",84,"5"
"5162","2020-08-11",94,"5"
"5163","2020-08-12",69,"5"
"5164","2020-08-13",70,"5"
"5165","2020-08-14",53,"5"
"5166","2020-08-15",18,"5"
"5167","2020-08-16",40,"5"
"5168","2020-08-17",78,"5"
"5169","2020-08-18",56,"5"
"5170","2020-08-19",37,"5"
"5171","2020-08-20",43,"5"
"5172","2020-08-21",54,"5"
"5173","2020-08-22",23,"5"
"5174","2020-08-23",13,"5"
"5175","2020-08-24",61,"5"
"5176","2020-08-25",56,"5"
"5177","2020-08-26",68,"5"
"5178","2020-08-27",42,"5"
"5179","2020-08-28",67,"5"
"5180","2020-08-29",47,"5"
"5181","2020-08-30",26,"5"
"5182","2020-08-31",147,"5"
"5183","2020-09",31,"5"
"5184","2020-09-01",51,"5"
"5185","2020-09-02",31,"5"
"5186","2020-09-03",57,"5"
"5187","2020-09-04",59,"5"
"5188","2020-09-05",25,"5"
"5189","2020-09-06",11,"5"
"5190","2020-09-07",87,"5"
"5191","2020-09-08",36,"5"
"5192","2020-09-09",98,"5"
"5193","2020-09-10",101,"5"
"5194","2020-09-11",86,"5"
"5195","2020-09-12",21,"5"
"5196","2020-09-13",13,"5"
"5197","2020-09-14",90,"5"
"5198","2020-09-15",64,"5"
"5199","2020-09-16",82,"5"
"5200","2020-09-17",42,"5"
"5201","2020-09-18",67,"5"
"5202","2020-09-19",37,"5"
"5203","2020-09-20",28,"5"
"5204","2020-09-21",131,"5"
"5205","2020-09-22",54,"5"
"5206","2020-09-23",66,"5"
"5207","2020-09-24",95,"5"
"5208","2020-09-25",70,"5"
"5209","2020-09-26",23,"5"
"5210","2020-09-27",42,"5"
"5211","2020-09-28",70,"5"
"5212","2020-09-29",71,"5"
"5213","2020-09-30",63,"5"
"5214","2020-10",89,"5"
"5215","2020-10-01",87,"5"
"5216","2020-10-02",56,"5"
"5217","2020-10-03",52,"5"
"5218","2020-10-04",50,"5"
"5219","2020-10-05",115,"5"
"5220","2020-10-06",105,"5"
"5221","2020-10-07",90,"5"
"5222","2020-10-08",91,"5"
"5223","2020-10-09",94,"5"
"5224","2020-10-10",69,"5"
"5225","2020-10-11",72,"5"
"5226","2020-10-12",132,"5"
"5227","2020-10-13",116,"5"
"5228","2020-10-14",94,"5"
"5229","2020-10-15",169,"5"
"5230","2020-10-16",114,"5"
"5231","2020-10-17",73,"5"
"5232","2020-10-18",46,"5"
"5233","2020-10-19",123,"5"
"5234","2020-10-20",114,"5"
"5235","2020-10-21",269,"5"
"5236","2020-10-22",176,"5"
"5237","2020-10-23",126,"5"
"5238","2020-10-24",118,"5"
"5239","2020-10-25",46,"5"
"5240","2020-10-26",189,"5"
"5241","2020-10-27",106,"5"
"5242","2020-10-28",117,"5"
"5243","2020-10-29",158,"5"
"5244","2020-10-30",130,"5"
"5245","2020-10-31",109,"5"
"5246","2020-11",133,"5"
"5247","2020-11-01",215,"5"
"5248","2020-11-02",327,"5"
"5249","2020-11-03",171,"5"
"5250","2020-11-04",241,"5"
"5251","2020-11-05",357,"5"
"5252","2020-11-06",220,"5"
"5253","2020-11-07",140,"5"
"5254","2020-11-08",307,"5"
"5255","2020-11-09",320,"5"
"5256","2020-11-10",191,"5"
"5257","2020-11-11",233,"5"
"5258","2020-11-12",404,"5"
"5259","2020-11-13",432,"5"
"5260","2020-11-14",313,"5"
"5261","2020-11-15",249,"5"
"5262","2020-11-16",200,"5"
"5263","2020-11-17",306,"5"
"5264","2020-11-18",324,"5"
"5265","2020-11-19",262,"5"
"5266","2020-11-20",229,"5"
"5267","2020-11-21",227,"5"
"5268","2020-11-22",414,"5"
"5269","2020-11-23",265,"5"
"5270","2020-11-24",286,"5"
"5271","2020-11-25",144,"5"
"5272","2020-11-26",216,"5"
"5273","2020-11-27",224,"5"
"5274","2020-11-28",163,"5"
"5275","2020-11-29",141,"5"
"5276","2020-11-30",305,"5"
"5277","2020-12",131,"5"
"5278","2020-12-01",253,"5"
"5279","2020-12-02",274,"5"
"5280","2020-12-03",268,"5"
"5281","2020-12-04",361,"5"
"5282","2020-12-05",181,"5"
"5283","2020-12-06",169,"5"
"5284","2020-12-07",642,"5"
"5285","2020-12-08",423,"5"
"5286","2020-12-09",399,"5"
"5287","2020-12-10",1255,"5"
"5288","2020-12-11",655,"5"
"5289","2020-12-12",473,"5"
"5290","2020-12-13",688,"5"
"5291","2020-12-14",1216,"5"
"5292","2020-12-15",1111,"5"
"5293","2020-12-16",1110,"5"
"5294","2020-12-17",1342,"5"
"5295","2020-12-18",1398,"5"
"5296","2020-12-19",760,"5"
"5297","2020-12-20",726,"5"
"5298","2020-12-21",1332,"5"
"5299","2020-12-22",847,"5"
"5300","2020-12-23",790,"5"
"5301","2020-12-24",844,"5"
"5302","2020-12-25",424,"5"
"5303","2020-12-26",1259,"5"
"5304","2020-12-27",1002,"5"
"5305","2020-12-28",1403,"5"
"5306","2020-12-29",2065,"5"
"5307","2020-12-30",1399,"5"
"5308","2020-12-31",1347,"5"
"5309","2021",5172,"5"
"5310","2021-01",1116,"5"
"5311","2021-01-01",819,"5"
"5312","2021-01-02",2109,"5"
"5313","2021-01-03",1799,"5"
"5314","2021-01-04",2733,"5"
"5315","2021-01-05",2205,"5"
"5316","2021-01-06",1432,"5"
"5317","2021-01-07",1855,"5"
"5318","2021-01-08",2045,"5"
"5319","2021-01-09",2208,"5"
"5320","2021-01-10",1637,"5"
"5321","2021-01-11",3196,"5"
"5322","2021-01-12",3029,"5"
"5323","2021-01-13",2210,"5"
"5324","2021-01-14",2554,"5"
"5325","2021-01-15",2888,"5"
"5326","2021-01-16",2118,"5"
"5327","2021-01-17",2141,"5"
"5328","2021-01-18",3513,"5"
"5329","2021-01-19",3072,"5"
"5330","2021-01-20",2889,"5"
"5331","2021-01-21",2753,"5"
"5332","2021-01-22",3241,"5"
"5333","2021-01-23",2190,"5"
"5334","2021-01-24",1898,"5"
"5335","2021-01-25",5615,"5"
"5336","2021-01-26",4304,"5"
"5337","2021-01-27",4367,"5"
"5338","2021-01-28",4204,"5"
"5339","2021-01-29",4737,"5"
"5340","2021-01-30",3444,"5"
"5341","2021-01-31",2343,"5"
"5342","2021-02",7950,"5"
"5343","2021-02-01",4717,"5"
"5344","2021-02-02",3969,"5"
"5345","2021-02-03",3862,"5"
"5346","2021-02-04",3705,"5"
"5347","2021-02-05",3354,"5"
"5348","2021-02-06",2471,"5"
"5349","2021-02-07",2631,"5"
"5350","2021-02-08",6838,"5"
"5351","2021-02-09",4843,"5"
"5352","2021-02-10",4777,"5"
"5353","2021-02-11",4643,"5"
"5354","2021-02-12",4701,"5"
"5355","2021-02-13",2920,"5"
"5356","2021-02-14",3176,"5"
"5357","2021-02-15",8567,"5"
"5358","2021-02-16",6020,"5"
"5359","2021-02-17",4941,"5"
"5360","2021-02-18",5034,"5"
"5361","2021-02-19",5065,"5"
"5362","2021-02-20",3521,"5"
"5363","2021-02-21",3938,"5"
"5364","2021-02-22",9709,"5"
"5365","2021-02-23",6178,"5"
"5366","2021-02-24",6578,"5"
"5367","2021-02-25",7128,"5"
"5368","2021-02-26",5837,"5"
"5369","2021-02-27",3712,"5"
"5370","2021-02-28",4094,"5"
"5371","2021-03",7006,"5"
"5372","2021-03-01",10475,"5"
"5373","2021-03-02",8215,"5"
"5374","2021-03-03",7912,"5"
"5375","2021-03-04",6385,"5"
"5376","2021-03-05",6779,"5"
"5377","2021-03-06",4365,"5"
"5378","2021-03-07",3719,"5"
"5379","2021-03-08",12785,"5"
"5380","2021-03-09",9156,"5"
"5381","2021-03-10",9818,"5"
"5382","2021-03-11",9068,"5"
"5383","2021-03-12",8720,"5"
"5384","2021-03-13",6144,"5"
"5385","2021-03-14",5446,"5"
"5386","2021-03-15",15233,"5"
"5387","2021-03-16",11732,"5"
"5388","2021-03-17",9106,"5"
"5389","2021-03-18",9825,"5"
"5390","2021-03-19",8239,"5"
"5391","2021-03-20",6445,"5"
"5392","2021-03-21",6513,"5"
"5393","2021-03-22",16718,"5"
"5394","2021-03-23",11112,"5"
"5395","2021-03-24",10675,"5"
"5396","2021-03-25",11361,"5"
"5397","2021-03-26",10243,"5"
"5398","2021-03-27",6753,"5"
"5399","2021-03-28",5712,"5"
"5400","2021-03-29",16514,"5"
"5401","2021-03-30",12443,"5"
"5402","2021-03-31",10428,"5"
"5403","2021-04",5851,"5"
"5404","2021-04-01",10655,"5"
"5405","2021-04-02",8381,"5"
"5406","2021-04-03",6342,"5"
"5407","2021-04-04",5859,"5"
"5408","2021-04-05",12904,"5"
"5409","2021-04-06",11164,"5"
"5410","2021-04-07",10977,"5"
"5411","2021-04-08",10674,"5"
"5412","2021-04-09",10608,"5"
"5413","2021-04-10",7589,"5"
"5414","2021-04-11",5584,"5"
"5415","2021-04-12",16443,"5"
"5416","2021-04-13",13072,"5"
"5417","2021-04-14",11288,"5"
"5418","2021-04-15",9963,"5"
"5419","2021-04-16",9792,"5"
"5420","2021-04-17",6515,"5"
"5421","2021-04-18",4717,"5"
"5422","2021-04-19",14638,"5"
"5423","2021-04-20",10898,"5"
"5424","2021-04-21",10277,"5"
"5425","2021-04-22",9779,"5"
"5426","2021-04-23",9436,"5"
"5427","2021-04-24",5777,"5"
"5428","2021-04-25",4571,"5"
"5429","2021-04-26",14930,"5"
"5430","2021-04-27",11150,"5"
"5431","2021-04-28",8894,"5"
"5432","2021-04-29",9529,"5"
"5433","2021-04-30",8722,"5"
"5434","2021-05",2983,"5"
"5435","2021-05-01",5053,"5"
"5436","2021-05-02",4118,"5"
"5437","2021-05-03",15036,"5"
"5438","2021-05-04",9081,"5"
"5439","2021-05-05",8512,"5"
"5440","2021-05-06",7819,"5"
"5441","2021-05-07",7237,"5"
"5442","2021-05-08",4396,"5"
"5443","2021-05-09",3300,"5"
"5444","2021-05-10",12739,"5"
"5445","2021-05-11",7438,"5"
"5446","2021-05-12",6200,"5"
"5447","2021-05-13",4750,"5"
"5448","2021-05-14",4959,"5"
"5449","2021-05-15",3468,"5"
"5450","2021-05-16",2514,"5"
"5451","2021-05-17",10004,"5"
"5452","2021-05-18",5465,"5"
"5453","2021-05-19",4283,"5"
"5454","2021-05-20",3904,"5"
"5455","2021-05-21",3194,"5"
"5456","2021-05-22",1871,"5"
"5457","2021-05-23",1199,"5"
"5458","2021-05-24",3637,"5"
"5459","2021-05-25",3530,"5"
"5460","2021-05-26",3168,"5"
"5461","2021-05-27",2189,"5"
"5462","2021-05-28",1689,"5"
"5463","2021-05-29",1320,"5"
"5464","2021-05-30",688,"5"
"5465","2021-05-31",761,"5"
"5466","2021-06-01",1138,"5"
"5467","2021-06-02",688,"5"
"5468","2021-06-03",495,"5"
"5469","2021-06-04",266,"5"
"5470","2021-06-05",145,"5"
"5471","2021-06-06",89,"5"
"5472","2021-06-07",97,"5"
"5473","2021-06-08",40,"5"
"5474","2021-06-09",5,"5"
"5475","2020",4,"478"
"5476","2020-03-18",1,"478"
"5477","2020-03-21",1,"478"
"5478","2020-03-29",1,"478"
"5479","2020-03-30",2,"478"
"5480","2020-03-31",1,"478"
"5481","2020-04",1,"478"
"5482","2020-04-01",3,"478"
"5483","2020-04-05",4,"478"
"5484","2020-04-06",4,"478"
"5485","2020-04-07",4,"478"
"5486","2020-04-08",1,"478"
"5487","2020-04-09",5,"478"
"5488","2020-04-10",3,"478"
"5489","2020-04-11",4,"478"
"5490","2020-04-12",1,"478"
"5491","2020-04-13",2,"478"
"5492","2020-04-14",4,"478"
"5493","2020-04-15",2,"478"
"5494","2020-04-16",5,"478"
"5495","2020-04-17",3,"478"
"5496","2020-04-18",2,"478"
"5497","2020-04-19",2,"478"
"5498","2020-04-20",7,"478"
"5499","2020-04-21",2,"478"
"5500","2020-04-22",2,"478"
"5501","2020-04-23",3,"478"
"5502","2020-04-25",2,"478"
"5503","2020-04-26",2,"478"
"5504","2020-04-28",3,"478"
"5505","2020-04-29",1,"478"
"5506","2020-04-30",1,"478"
"5507","2020-05-01",6,"478"
"5508","2020-05-04",3,"478"
"5509","2020-05-06",3,"478"
"5510","2020-05-07",3,"478"
"5511","2020-05-10",1,"478"
"5512","2020-05-11",3,"478"
"5513","2020-05-13",2,"478"
"5514","2020-05-18",10,"478"
"5515","2020-05-20",1,"478"
"5516","2020-05-25",2,"478"
"5517","2020-05-26",1,"478"
"5518","2020-06-03",2,"478"
"5519","2020-06-15",1,"478"
"5520","2020-06-16",1,"478"
"5521","2020-06-22",2,"478"
"5522","2020-06-24",1,"478"
"5523","2020-06-30",1,"478"
"5524","2020-07-02",1,"478"
"5525","2020-07-25",1,"478"
"5526","2020-07-29",3,"478"
"5527","2020-07-30",2,"478"
"5528","2020-07-31",1,"478"
"5529","2020-08",1,"478"
"5530","2020-08-01",2,"478"
"5531","2020-08-04",2,"478"
"5532","2020-08-05",1,"478"
"5533","2020-08-06",5,"478"
"5534","2020-08-07",3,"478"
"5535","2020-08-08",2,"478"
"5536","2020-08-09",2,"478"
"5537","2020-08-10",2,"478"
"5538","2020-08-11",3,"478"
"5539","2020-08-13",2,"478"
"5540","2020-08-16",1,"478"
"5541","2020-08-18",2,"478"
"5542","2020-08-19",5,"478"
"5543","2020-08-20",8,"478"
"5544","2020-08-21",2,"478"
"5545","2020-08-22",2,"478"
"5546","2020-08-23",6,"478"
"5547","2020-08-24",8,"478"
"5548","2020-08-25",7,"478"
"5549","2020-08-26",1,"478"
"5550","2020-08-27",6,"478"
"5551","2020-08-28",6,"478"
"5552","2020-08-29",2,"478"
"5553","2020-08-30",4,"478"
"5554","2020-08-31",1,"478"
"5555","2020-09-01",3,"478"
"5556","2020-09-03",1,"478"
"5557","2020-09-04",3,"478"
"5558","2020-09-07",1,"478"
"5559","2020-09-08",3,"478"
"5560","2020-09-09",1,"478"
"5561","2020-09-16",1,"478"
"5562","2020-09-22",1,"478"
"5563","2020-09-23",1,"478"
"5564","2020-09-26",1,"478"
"5565","2020-09-28",1,"478"
"5566","2020-10-11",1,"478"
"5567","2020-10-19",1,"478"
"5568","2020-10-20",2,"478"
"5569","2020-10-21",4,"478"
"5570","2020-10-22",1,"478"
"5571","2020-10-27",1,"478"
"5572","2020-10-29",4,"478"
"5573","2020-10-30",2,"478"
"5574","2020-10-31",1,"478"
"5575","2020-11-01",3,"478"
"5576","2020-11-02",7,"478"
"5577","2020-11-03",4,"478"
"5578","2020-11-04",3,"478"
"5579","2020-11-05",6,"478"
"5580","2020-11-06",6,"478"
"5581","2020-11-07",4,"478"
"5582","2020-11-08",3,"478"
"5583","2020-11-09",4,"478"
"5584","2020-11-10",2,"478"
"5585","2020-11-11",6,"478"
"5586","2020-11-12",3,"478"
"5587","2020-11-13",5,"478"
"5588","2020-11-14",2,"478"
"5589","2020-11-15",6,"478"
"5590","2020-11-16",2,"478"
"5591","2020-11-17",2,"478"
"5592","2020-11-18",5,"478"
"5593","2020-11-19",1,"478"
"5594","2020-11-20",2,"478"
"5595","2020-11-21",5,"478"
"5596","2020-11-23",9,"478"
"5597","2020-11-24",1,"478"
"5598","2020-11-25",3,"478"
"5599","2020-11-27",1,"478"
"5600","2020-11-28",2,"478"
"5601","2020-11-30",7,"478"
"5602","2020-12-01",4,"478"
"5603","2020-12-02",2,"478"
"5604","2020-12-03",1,"478"
"5605","2020-12-04",7,"478"
"5606","2020-12-05",1,"478"
"5607","2020-12-06",2,"478"
"5608","2020-12-07",6,"478"
"5609","2020-12-08",2,"478"
"5610","2020-12-09",4,"478"
"5611","2020-12-10",4,"478"
"5612","2020-12-11",5,"478"
"5613","2020-12-12",8,"478"
"5614","2020-12-13",5,"478"
"5615","2020-12-14",6,"478"
"5616","2020-12-15",11,"478"
"5617","2020-12-16",5,"478"
"5618","2020-12-17",5,"478"
"5619","2020-12-18",15,"478"
"5620","2020-12-19",5,"478"
"5621","2020-12-20",11,"478"
"5622","2020-12-21",16,"478"
"5623","2020-12-22",21,"478"
"5624","2020-12-23",23,"478"
"5625","2020-12-24",9,"478"
"5626","2020-12-25",3,"478"
"5627","2020-12-26",21,"478"
"5628","2020-12-27",14,"478"
"5629","2020-12-28",19,"478"
"5630","2020-12-29",15,"478"
"5631","2020-12-30",12,"478"
"5632","2020-12-31",21,"478"
"5633","2021",454,"478"
"5634","2021-01",23,"478"
"5635","2021-01-01",16,"478"
"5636","2021-01-02",22,"478"
"5637","2021-01-03",13,"478"
"5638","2021-01-04",39,"478"
"5639","2021-01-05",32,"478"
"5640","2021-01-06",22,"478"
"5641","2021-01-07",26,"478"
"5642","2021-01-08",34,"478"
"5643","2021-01-09",28,"478"
"5644","2021-01-10",25,"478"
"5645","2021-01-11",61,"478"
"5646","2021-01-12",50,"478"
"5647","2021-01-13",43,"478"
"5648","2021-01-14",64,"478"
"5649","2021-01-15",70,"478"
"5650","2021-01-16",59,"478"
"5651","2021-01-17",35,"478"
"5652","2021-01-18",74,"478"
"5653","2021-01-19",87,"478"
"5654","2021-01-20",83,"478"
"5655","2021-01-21",56,"478"
"5656","2021-01-22",72,"478"
"5657","2021-01-23",44,"478"
"5658","2021-01-24",60,"478"
"5659","2021-01-25",99,"478"
"5660","2021-01-26",67,"478"
"5661","2021-01-27",76,"478"
"5662","2021-01-28",87,"478"
"5663","2021-01-29",80,"478"
"5664","2021-01-30",39,"478"
"5665","2021-01-31",68,"478"
"5666","2021-02",18,"478"
"5667","2021-02-01",140,"478"
"5668","2021-02-02",116,"478"
"5669","2021-02-03",106,"478"
"5670","2021-02-04",121,"478"
"5671","2021-02-05",92,"478"
"5672","2021-02-06",59,"478"
"5673","2021-02-07",48,"478"
"5674","2021-02-08",152,"478"
"5675","2021-02-09",182,"478"
"5676","2021-02-10",213,"478"
"5677","2021-02-11",219,"478"
"5678","2021-02-12",147,"478"
"5679","2021-02-13",108,"478"
"5680","2021-02-14",57,"478"
"5681","2021-02-15",165,"478"
"5682","2021-02-16",163,"478"
"5683","2021-02-17",178,"478"
"5684","2021-02-18",167,"478"
"5685","2021-02-19",178,"478"
"5686","2021-02-20",133,"478"
"5687","2021-02-21",99,"478"
"5688","2021-02-22",235,"478"
"5689","2021-02-23",179,"478"
"5690","2021-02-24",178,"478"
"5691","2021-02-25",180,"478"
"5692","2021-02-26",152,"478"
"5693","2021-02-27",125,"478"
"5694","2021-02-28",92,"478"
"5695","2021-03",146,"478"
"5696","2021-03-01",259,"478"
"5697","2021-03-02",241,"478"
"5698","2021-03-03",307,"478"
"5699","2021-03-04",305,"478"
"5700","2021-03-05",271,"478"
"5701","2021-03-06",157,"478"
"5702","2021-03-07",193,"478"
"5703","2021-03-08",318,"478"
"5704","2021-03-09",289,"478"
"5705","2021-03-10",221,"478"
"5706","2021-03-11",221,"478"
"5707","2021-03-12",216,"478"
"5708","2021-03-13",152,"478"
"5709","2021-03-14",143,"478"
"5710","2021-03-15",299,"478"
"5711","2021-03-16",326,"478"
"5712","2021-03-17",238,"478"
"5713","2021-03-18",296,"478"
"5714","2021-03-19",244,"478"
"5715","2021-03-20",206,"478"
"5716","2021-03-21",220,"478"
"5717","2021-03-22",336,"478"
"5718","2021-03-23",278,"478"
"5719","2021-03-24",292,"478"
"5720","2021-03-25",339,"478"
"5721","2021-03-26",255,"478"
"5722","2021-03-27",184,"478"
"5723","2021-03-28",142,"478"
"5724","2021-03-29",340,"478"
"5725","2021-03-30",344,"478"
"5726","2021-03-31",297,"478"
"5727","2021-04",310,"478"
"5728","2021-04-01",342,"478"
"5729","2021-04-02",274,"478"
"5730","2021-04-03",210,"478"
"5731","2021-04-04",172,"478"
"5732","2021-04-05",487,"478"
"5733","2021-04-06",450,"478"
"5734","2021-04-07",362,"478"
"5735","2021-04-08",339,"478"
"5736","2021-04-09",310,"478"
"5737","2021-04-10",310,"478"
"5738","2021-04-11",187,"478"
"5739","2021-04-12",352,"478"
"5740","2021-04-13",346,"478"
"5741","2021-04-14",459,"478"
"5742","2021-04-15",384,"478"
"5743","2021-04-16",357,"478"
"5744","2021-04-17",283,"478"
"5745","2021-04-18",303,"478"
"5746","2021-04-19",485,"478"
"5747","2021-04-20",455,"478"
"5748","2021-04-21",454,"478"
"5749","2021-04-22",419,"478"
"5750","2021-04-23",440,"478"
"5751","2021-04-24",301,"478"
"5752","2021-04-25",259,"478"
"5753","2021-04-26",608,"478"
"5754","2021-04-27",438,"478"
"5755","2021-04-28",517,"478"
"5756","2021-04-29",473,"478"
"5757","2021-04-30",451,"478"
